51335262504,bdc,229,68
51335270277,cef,22,29
51335271405,cfa,112,15
51335276111,aed,148,32
51335276840,eab,89,136
51335304383,fee,105,52
51335305402,daf,131,170
51335345725,fea,262,217
51335362506,gfb,188,347
51335381967,gdc,273,83
51335413302,dce,21,216
51335423073,ebg,67,285
51335428139,daa,292,64
51335435521,gcb,170,126
51335451578,agf,232,402
51335455754,bag,89,203
51335498167,faa,89,5
51335498920,afc,274,120
51335503408,ecf,245,263
51335528357,gbc,196,44
51335540594,cad,160,94
51335541106,eea,31,52
51335567854,gee,183,63
51335585922,cef,220,29
51335597570,egf,10,336
51335617181,ceb,56,107
51335636640,bda,205,244
51335644296,ebd,95,35
51335657216,bbf,75,199
51335677053,fgd,88,207
51335678501,aae,179,7
51335686333,ecb,258,184
51335688254,cbf,45,164
51335690363,ebf,251,42
51335690602,eff,271,38
51335694639,dcg,82,271
51335704447,fef,169,124
51335738250,bec,143,99
51335745670,eae,15,335
51335771674,gfg,225,23
51335774182,bfd,96,139
51335785889,dca,269,151
51335790052,dfa,181,229
51335802023,ebc,171,87
51335803773,dfg,1,51
51335804143,eeb,238,103
51335816089,ecg,231,101
51335830977,bdf,134,262
51335850210,gfc,252,168
51335851237,abd,5,355
51335857725,dec,150,30
51335864304,bcd,255,376
51335895667,fde,142,75
51335899379,ggg,161,255
51335909838,cfc,74,126
51335929493,cfc,204,129
51336027312,ged,247,268
51336046209,cac,35,169
51336047336,cbd,279,422
51336077465,cbb,97,125
51336085479,gec,273,68
51336094072,bad,251,48
51336095893,dgb,75,183
51336109990,fca,245,105
51336122177,gbe,168,236
51336124019,afb,250,223
51336130916,deg,142,144
51336171391,fad,63,36
51336172683,gab,202,55
51336181001,fac,273,349
51336195643,agb,270,80
51336200589,edc,111,188
51336201187,gfd,250,95
51336213739,cee,65,114
51336229092,ecd,98,83
51336258009,baf,107,112
51336266055,agg,88,180
51336270921,fdg,260,171
51336299511,fcb,103,11
51336306252,age,205,51
51336314487,efd,64,31
51336320824,dda,289,43
51336334688,egg,11,95
51336337121,ffa,173,233
51336364221,bgf,291,65
51336374808,egc,78,226
51336393323,efb,100,66
51336394661,gaa,205,132
51336396912,ddg,109,233
51336399798,ecc,175,26
51336422216,dac,78,19
51336427297,gae,171,25
51336450189,ade,198,155
51336482938,fca,53,94
51336491937,ccb,292,174
51336493923,gbg,77,170
51336500669,bba,240,138
51336526172,bde,127,441
51336531474,dga,189,253
51336532754,fda,276,217
51336548249,fgf,281,160
51336558137,add,108,262
51336564037,cdf,80,34
51336574888,fff,189,27
51336620927,egb,110,77
51336626864,cdc,278,98
51336637968,edf,285,305
51336668109,gba,213,130
51336669661,dec,114,26
51336677675,bag,136,164
51336685209,ada,227,277
51336695719,agc,265,48
51336713827,egd,32,318
51336743814,gef,122,106
51336761276,cfe,31,334
51336769115,bga,286,124
51336777287,abe,199,142
51336784415,fcg,103,184
51336785612,ccd,121,9
51336809894,abb,68,38
51336817299,fbf,5,231
51336833768,cga,140,10
51336844527,ada,103,296
51336870866,fbg,77,272
51336897304,ece,209,100
51336898637,cfc,86,126
51336918992,aac,235,140
51336941698,efb,285,70
51336961304,gdg,154,235
51336962511,bgg,291,9
51336982634,cda,23,62
51337017537,ega,173,94
51337022479,caa,155,120
51337055508,gee,244,66
51337062048,cgc,207,33
51337086619,egf,265,329
51337098941,gbg,160,168
51337117505,ffg,255,249
51337122396,bbg,96,148
51337131432,cab,225,236
51337149404,fbd,188,21
51337154307,eag,68,164
51337177480,geg,162,148
51337178202,eed,57,322
51337202970,abb,297,38
51337246115,ffc,250,463
51337291880,bbb,128,103
51337294251,ded,203,284
51337301652,dcd,252,294
51337321931,gga,292,168
51337323092,baa,111,114
51337327797,eba,180,191
51337329439,baf,245,96
51337344238,eac,152,163
51337359863,cgg,276,258
51337364010,fbc,235,18
51337394632,ddc,137,97
51337395486,bab,185,34
51337414442,bcg,278,645
51337426193,cga,51,11
51337428655,dba,214,198
51337431390,adf,214,138
51337459261,fgc,218,201
51337463786,ege,36,231
51337474175,gbb,7,247
51337481922,afa,12,27
51337494860,eeg,292,124
51337498566,ffe,122,191
51337510114,abb,37,38
51337522644,agd,190,265
51337526792,acc,186,28
51337531797,bfb,197,208
51337536396,caf,119,45
51337539959,gdf,289,64
51337546004,dbc,250,241
51337557996,dgd,138,197
51337577461,fbd,182,21
51337583069,dfg,43,55
51337621236,afb,274,256
51337630024,fdg,160,169
51337640563,aba,158,122
51337651212,dfg,159,46
51337651415,aaf,194,181
51337661682,gee,99,62
51337682576,bbe,157,131
51337700359,cdd,66,13
51337740721,bgd,247,186
51337742928,ddd,23,46
51337760288,dae,187,460
51337763519,dad,5,82
51337772494,acd,59,63
51337787516,abg,228,127
51337815844,efb,158,70
51337821157,gbf,172,42
51337847255,egd,102,368
51337869271,ccg,210,306
51337885658,ded,28,230
51337893393,gcg,189,113
51337912011,acf,49,175
51337941901,dba,75,162
51337947814,bdf,249,262
51337973487,fbe,8,139
51337976821,acf,193,171
51337999435,aeg,271,136
51338012099,fge,287,218
51338012823,eaa,86,68
51338024312,gda,75,31
51338049233,fga,227,274
51338054315,aee,137,410
51338060669,ccc,149,273
51338086847,cbg,274,318
51338099340,bef,194,276
51338103773,aaf,257,179
51338104473,efg,294,88
51338116329,baf,274,76
51338137739,gag,12,416
51338139278,fcd,110,76
51338141761,ged,127,238
51338174029,eee,223,100
51338176841,dag,176,133
51338184759,acb,34,86
51338208780,gfd,52,76
51338224281,afe,223,256
51338226180,gac,39,200
51338238252,abc,299,157
51338255704,bce,111,330
51338271920,fcg,254,202
51338346161,fda,44,236
51338360105,cea,157,207
51338366600,gca,294,94
51338368722,fgg,196,152
51338371505,dba,31,179
51338374555,bga,298,138
51338394580,ede,185,34
51338403753,aec,128,86
51338411346,cff,285,12
51338449459,eae,238,304
51338450776,bbd,211,338
51338455724,gag,202,474
51338456094,agg,199,199
51338486108,eec,95,98
51338493830,fdd,281,114
51338495777,fag,150,127
51338503083,aeb,37,244
51338516842,dge,89,244
51338518894,gee,140,51
51338524955,gef,187,104
51338527722,ebe,90,241
51338544005,ead,181,210
51338552744,fed,50,177
51338585292,bgf,142,76
51338592959,cbc,293,184
51338602575,bga,143,136
51338636935,dda,293,44
51338654373,feg,93,29
51338685175,gab,261,46
51338703419,ecd,291,92
51338712856,abf,266,300
51338745466,bad,144,46
51338754822,ccg,287,281
51338770331,cca,150,199
51338804427,eaf,292,48
51338807587,aed,164,28
51338828908,baa,189,115
51338882969,gge,71,62
51338914313,ccf,32,46
51338917374,cec,91,154
51338918014,cbb,14,136
51338925323,acb,140,77
51338933181,aeg,112,144
51338944829,ceg,267,211
51338948706,fge,213,228
51338961756,bdb,215,55
51338972340,abe,285,113
51338975869,afb,206,204
51338978891,fdc,135,30
51338987579,cdg,149,69
51339002656,dge,30,224
51339008404,ace,268,237
51339036344,bbe,133,113
51339036383,ccf,179,40
51339044651,geb,110,222
51339045357,gab,252,51
51339057789,acg,147,141
51339083030,gda,173,32
51339090198,gfe,259,216
51339096932,dcg,102,227
51339100519,dfc,132,99
51339102154,fef,194,116
51339126006,aae,231,6
51339126228,fgb,99,108
51339135621,aea,19,208
51339170992,adg,231,160
51339184142,aad,184,165
51339206123,fga,167,263
51339206641,egd,202,360
51339220202,dff,252,71
51339221300,bdc,193,57
51339227651,abd,109,415
51339242303,dgb,237,203
51339271589,cge,259,50
51339275352,edf,299,350
51339289081,faf,36,360
51339298336,dgc,252,222
51339301487,aae,16,5
51339338597,dff,26,74
51339381683,bdd,241,95
51339387023,bca,210,196
51339394916,cfd,94,84
51339407646,adc,106,259
51339430917,afd,257,148
51339438469,bfc,266,331
51339455512,cba,117,63
51339458317,bba,256,160
51339462404,gge,261,56
51339491517,caf,13,39
51339503867,ddf,212,42
51339520748,cab,79,210
51339522292,dad,118,79
51339522812,aff,143,84
51339553184,dfe,165,7
51339557110,bgc,177,127
51339579780,gcc,43,152
51339621785,afd,42,167
51339623904,aaf,174,202
51339642123,gad,268,104
51339651048,efb,191,65
51339676295,daa,94,66
51339680117,cgc,53,35
51339683011,dfe,39,6
51339699227,ebb,186,92
51339705048,ccf,82,35
51339744826,ecg,251,113
51339754368,abb,33,36
51339759484,egb,203,83
51339763519,gaf,200,207
51339766145,deb,56,84
51339773385,aca,272,73
51339776216,cbe,227,66
51339777870,ggb,232,402
51339810822,fec,163,185
51339815325,dff,234,61
51339816515,eaa,84,72
51339828653,edg,209,22
51339838479,bec,72,117
51339865059,dbg,106,113
51339873816,add,197,225
51339886875,gde,291,82
51339888102,bde,251,480
51339893818,dcb,100,162
51339899093,efe,220,112
51339903825,dge,2,201
51339923310,fdb,109,288
51339977133,cfg,81,93
51339981221,fbg,207,307
51339991558,gae,217,25
51339997717,fbf,92,244
51339999343,bdg,210,112
51340030859,eac,283,189
51340065384,dbf,48,70
51340083827,eaf,286,43
51340105870,cef,207,31
51340107193,cbe,146,75
51340128547,dde,82,263
51340138837,dfd,268,133
51340141709,afg,268,71
51340161052,ede,92,28
51340181250,ega,250,77
51340196842,cad,53,88
51340200798,geb,237,248
51340207566,fde,164,80
51340228166,dcd,130,267
51340234295,dcf,61,6
51340243393,cgb,181,232
51340267480,bgb,159,194
51340275227,ggf,281,83
51340276437,gca,61,75
51340282074,adb,258,22
51340289393,bbc,146,38
51340305768,ggd,106,57
51340315969,dfb,199,59
51340336758,eea,202,49
51340341445,gdd,131,50
51340343806,gea,49,51
51340381345,bed,216,209
51340383242,ecb,40,193
51340384437,aee,75,360
51340394446,bde,82,388
51340402810,fgc,266,196
51340403358,gdc,276,87
51340406634,gbd,24,24
51340419915,cff,239,12
51340450174,dgf,249,160
51340458933,cda,103,67
51340478262,cfb,58,161
51340484883,ddc,255,100
51340488701,ddg,239,228
51340506308,agd,106,275
51340506839,eef,274,50
51340524613,dcc,247,196
51340541637,fdc,296,26
51340576947,efd,99,24
51340586705,afc,68,134
51340598884,dbc,87,253
51340607281,eag,30,180
51340640097,bda,167,253
51340640994,ece,116,111
51340696090,aaf,86,193
51340730115,cag,133,63
51340754211,ffc,250,472
51340778828,cbe,125,86
51340780889,gec,52,64
51340782086,aef,213,43
51340784856,cgf,253,153
51340785152,ggd,51,56
51340808812,gbf,269,46
51340811656,aad,268,174
51340817928,bga,112,156
51340821355,cda,136,79
51340835220,cda,53,66
51340847716,fea,28,203
51340866383,dcf,286,5
51340869803,adg,255,187
51340874006,fde,240,72
51340880150,ebd,271,35
51340882876,abf,9,273
51340902219,eab,187,123
51340922126,dag,195,123
51340933641,cfc,12,104
51340943675,dff,299,62
51340953799,aea,294,214
51340959891,gab,248,47
51340987123,ecc,247,24
51340992364,bea,259,251
51340998345,fcb,284,10
51340999494,ggg,299,283
51341007163,fca,191,75
51341032095,ecf,226,273
51341071011,dcb,69,144
51341075301,faa,120,5
51341114736,eaf,37,35
51341118569,dab,210,274
51341142388,bac,165,72
51341148143,cee,206,124
51341149691,gcd,186,219
51341158299,fdc,247,25
51341175564,gfc,74,159
51341178519,ecb,240,169
51341208995,agb,282,72
51341227468,ceb,124,126
51341232940,bcf,72,40
51341246092,afa,39,28
51341273858,ebd,59,37
51341278549,gcf,101,36
51341292867,cfe,15,307
51341342308,bda,189,290
51341343356,gde,226,79
51341371420,ffb,164,232
51341372299,agc,58,53
51341378003,cab,147,193
51341379024,ggc,24,56
51341402034,bbd,41,290
51341403581,fce,69,106
51341411648,bad,52,49
51341431987,eec,163,93
51341448917,dcc,14,170
51341455156,gbg,249,184
51341471428,ced,154,36
51341480098,bcc,292,111
51341492242,fff,120,30
51341493955,acg,158,128
51341494349,dcg,35,188
51341497444,aae,122,5
51341525034,ddc,153,90
51341539972,ffd,76,198
51341558244,bae,202,101
51341568010,bgf,279,76
51341572819,dba,115,205
51341612487,fbd,181,23
51341625700,fdb,179,290
51341651185,gdb,298,43
51341671562,ddb,130,181
51341677041,ada,280,293
51341686868,bcb,212,13
51341690854,egf,293,381
51341691352,bce,39,333
51341693728,ebd,225,38
51341742853,gce,62,86
51341751855,fdg,146,150
51341764101,dee,196,20
51341792925,fcd,242,72
51341794915,gaf,263,223
51341795180,fdd,276,124
51341799470,dde,215,299
51341804441,fed,53,185
51341815194,agc,190,59
51341822079,ceb,50,104
51341831716,bfe,116,240
51341838977,bfa,95,276
51341849623,agc,154,60
51341859680,dfc,276,107
51341867547,acc,11,24
51341880104,beg,116,242
51341888785,cbe,128,98
51341893859,feb,6,115
51341894017,beb,109,92
51341902364,aaa,44,58
51341905826,gdg,279,246
51341926967,bda,149,252
51341940736,eac,51,171
51341942531,fgf,51,179
51341977274,cdb,67,131
51341980792,gff,236,71
51341988971,cde,51,258
51341993456,fae,248,246
51341995054,feg,80,30
51342041647,gcd,233,183
51342044949,efc,140,50
51342063549,ead,52,228
51342077388,bdb,106,58
51342095156,ebf,114,41
51342107233,fcf,276,174
51342114171,afc,89,116
51342155604,gfb,286,357
51342192335,faf,35,399
51342209537,bgc,135,140
51342227772,cec,274,152
51342235782,dea,88,143
51342306705,cac,39,157
51342325617,fba,13,196
51342333965,bff,64,41
51342358601,gcd,248,190
51342361768,dfc,108,101
51342370579,eca,97,75
51342382118,cbd,40,426
51342391031,age,87,51
51342392098,fdf,135,113
51342403635,dce,21,218
51342405625,dcd,163,258
51342442386,fbd,13,23
51342459090,bff,97,41
51342465076,cea,193,217
51342467841,egg,109,95
51342468057,dcc,56,147
51342499930,cce,137,44
51342512457,aed,253,26
51342517219,dgd,47,187
51342525392,cab,142,204
51342549506,abg,191,140
51342550868,aab,143,70
51342555421,eda,254,164
51342572677,bcg,159,586
51342580295,bdf,19,209
51342618180,gad,64,92
51342626870,ceg,120,208
51342694599,gca,53,63
51342706222,ecf,251,283
51342714019,geg,213,174
51342720296,gce,109,96
51342731469,def,12,52
51342733130,agc,237,63
51342743758,abd,144,410
51342758002,dcf,48,5
51342769013,dfg,33,54
51342775294,bab,122,32
51342778220,cae,99,178
51342789077,eff,288,44
51342792255,dae,20,529
51342824489,cag,154,50
51342826697,gcg,222,103
51342840321,daf,238,159
51342841425,dgg,141,104
51342855149,edb,129,200
51342894414,fgd,257,180
51342900178,fbe,157,158
51342911351,eab,234,143
51342926979,cgf,25,171
51342941883,cgd,21,199
51342951233,abg,177,138
51342990823,aba,258,114
51343030184,fef,73,138
51343069437,dcb,82,144
51343090388,eae,118,331
51343120808,fac,110,342
51343122000,fbb,282,62
51343144428,dga,261,258
51343162542,aac,108,140
51343223711,eee,178,117
51343272028,dba,23,239
51343272760,fcc,55,36
51343282898,faf,150,470
51343307659,gcb,193,124
51343310815,dfa,249,192
51343322023,dde,171,242
51343323425,dgg,287,120
51343329564,acd,292,64
51343343274,ebg,142,279
51343346617,gbc,290,49
51343378972,gfe,195,200
51343382195,ged,52,268
51343392469,adf,156,157
51343395425,fac,65,318
51343402979,gaa,201,112
51343406069,dec,186,22
51343407681,cgb,123,192
51343416587,bec,260,111
51343422154,eed,68,264
51343424122,cgg,215,299
51343444272,ffg,16,229
51343447534,dba,157,212
51343452088,cbg,174,311
51343488296,aea,60,224
51343506607,cff,37,9
51343519386,fda,199,207
51343527672,fab,1,86
51343533559,dbb,222,110
51343533777,aca,158,62
51343538681,gfa,18,65
51343553643,fbb,73,68
51343564180,cfc,148,99
51343566412,aaf,246,177
51343593589,daf,117,146
51343600778,cff,164,10
51343622674,adg,6,188
51343632531,fgb,170,87
51343679876,fgb,157,98
51343688257,gda,82,34
51343701829,egc,196,221
51343705354,gee,28,48
51343710328,bed,83,192
51343713731,efg,236,92
51343723899,ecc,225,26
51343746709,ffa,252,186
51343754525,agd,225,308
51343757808,bfg,68,194
51343765313,dad,20,90
51343812497,ccf,181,29
51343826035,fdb,157,263
51343846468,aag,53,170
51343854510,bba,162,128
51343868638,dfc,288,103
51343869920,afg,278,59
51343899709,abb,130,34
51343908853,dbb,289,101
51343914618,agg,54,202
51343922088,efa,18,108
51343924098,bea,207,215
51343933364,eeg,142,121
51343946370,dfc,141,118
51343974731,ccd,142,10
51343994516,dff,109,53
51344003122,fcg,107,177
51344009770,dea,268,145
51344017018,dae,279,454
51344063609,cdf,107,38
51344067373,cga,144,13
51344076620,cdb,198,145
51344087789,bbf,220,232
51344092992,cbe,86,94
51344115983,gcc,191,168
51344126410,efc,243,40
51344138173,dee,100,16
51344146231,ccd,146,11
51344158865,bgg,267,10
51344169754,fba,167,199
51344206162,gga,198,181
51344233117,bfg,81,190
51344236688,cbf,164,150
51344258079,acg,294,116
51344267795,edd,126,157
51344271366,gcb,15,99
51344275343,ggd,130,66
51344292919,fee,229,47
51344327014,ceb,19,99
51344337448,bee,192,211
51344341476,fcb,52,10
51344365304,fag,46,139
51344384609,cfa,117,16
51344392806,dbd,40,141
51344410284,aga,127,92
51344413267,cea,273,203
51344425976,adc,31,274
51344429602,fed,176,173
51344435070,fba,178,216
51344442966,cbg,254,289
51344458034,ceg,261,218
51344460166,edc,122,159
51344471602,ebc,193,93
51344495115,aef,61,50
51344497915,bfb,259,199
51344501156,dff,238,43
51344503914,aeg,233,119
51344512986,gab,100,49
51344513894,eag,227,180
51344523822,eba,248,200
51344524502,gbe,7,236
51344529729,bed,229,201
51344542787,ddb,134,211
51344550429,eff,178,42
51344581898,bge,77,76
51344622300,gdg,210,285
51344623295,acd,8,64
51344624957,fgc,144,186
51344634374,bfe,17,230
51344640426,eab,130,135
51344651873,dce,85,257
51344665708,cgg,166,343
51344685423,afa,70,29
51344687664,fdc,148,28
51344719403,ccb,231,172
51344733434,dgb,250,225
51344754493,cdg,150,59
51344778347,abf,110,300
51344778945,dcf,222,5
51344788899,dge,240,239
51344802813,ffd,100,198
51344809634,gfb,155,349
51344826174,dge,58,200
51344829843,aff,51,94
51344842215,agb,6,71
51344848957,cfd,216,67
51344853268,dbe,13,32
51344865036,cfc,114,106
51344888896,agf,159,474
51344892359,abf,119,291
51344897056,dae,265,422
51344914848,bbg,44,142
51344915535,fea,218,200
51344920891,bdf,285,181
51344933604,eef,52,42
51344958578,dca,159,146
51345021977,bcd,248,436
51345036711,aeb,18,239
51345044319,fee,85,48
51345105777,dda,271,46
51345131749,eec,205,85
51345168587,bdf,105,153
51345176961,fde,272,79
51345180408,gfg,139,26
51345180821,fdc,270,25
51345191056,gac,245,180
51345209194,bag,12,165
51345229044,eeb,175,117
51345240644,ddd,256,50
51345275311,gbb,272,222
51345277003,dac,153,17
51345322132,bfd,139,145
51345324511,gaa,225,125
51345368685,efg,85,103
51345389823,faf,288,470
51345402143,edg,246,23
51345421678,fea,251,198
51345425342,gaf,60,218
51345440290,cfg,102,96
51345451702,cfe,60,257
51345469861,cbd,44,391
51345470834,age,25,56
51345511792,aca,9,53
51345517886,bba,78,139
51345525926,dec,203,25
51345534334,gaa,42,101
51345557377,ede,222,26
51345570335,fad,211,34
51345577263,ffe,34,179
51345604708,cdc,195,101
51345643284,cfb,176,138
51345664689,caf,16,34
51345683594,cba,237,59
51345699974,agd,57,261
51345704152,bde,197,430
51345722314,dca,271,124
51345736888,ada,115,287
51345747482,deg,272,126
51345769233,cgd,111,220
51345798198,caa,124,136
51345802383,dfg,269,56
51345875497,fbd,148,25
51345889744,bgg,107,8
51345921745,cdd,219,14
51345926419,ebb,173,87
51345940015,fac,250,359
51345945677,def,262,58
51345951632,bfg,125,172
51346014436,acf,119,172
51346017189,aag,284,161
51346018618,dea,296,126
51346019774,baa,154,104
51346046802,fdc,163,25
51346050230,bgf,200,63
51346077981,eag,112,144
51346109792,bda,105,299
51346120678,bba,247,143
51346131394,abc,291,127
51346134427,gfd,57,85
51346153524,fdb,166,273
51346178334,cgc,158,39
51346179809,cce,121,44
51346210795,aad,73,203
51346216675,cbc,219,182
51346221596,dgf,47,166
51346224939,ffb,136,262
51346253811,fda,212,209
51346257432,bdd,194,87
51346259268,bdb,55,64
51346263293,ccg,2,278
51346275831,gge,105,54
51346281348,fgc,54,184
51346282315,fgb,285,86
51346287027,bbe,270,94
51346301461,bba,54,167
51346333715,efb,237,59
51346345764,add,30,265
51346350786,ade,49,127
51346354714,bge,162,62
51346373677,gba,136,120
51346390907,ega,69,73
51346414763,ace,199,227
51346418827,afa,193,29
51346456637,fcb,163,10
51346478385,ddf,123,42
51346479847,bef,235,234
51346503915,fdb,276,251
51346505032,gag,18,511
51346519822,dea,194,100
51346520218,geb,211,275
51346527558,bfg,227,189
51346555295,egd,166,334
51346557684,ecc,289,29
51346559309,fed,116,153
51346561929,gdf,101,51
51346572415,cgg,53,336
51346572893,eef,21,49
51346576292,gae,219,22
51346604603,daa,29,77
51346618465,efe,32,106
51346641008,ebe,84,212
51346643707,ebe,110,186
51346643924,fbc,237,20
51346650307,eaa,100,67
51346664998,gbg,91,189
51346682942,fge,204,223
51346685071,ege,164,212
51346688267,ggd,114,62
51346694210,ace,263,251
51346702289,gce,122,111
51346724779,bab,226,32
51346748222,ebe,271,215
51346779806,dgd,272,213
51346789446,bff,261,47
51346817392,bbb,217,116
51346847648,fce,152,112
51346852668,gab,268,52
51346881075,afb,288,216
51346881234,cbe,99,104
51346911684,edc,186,135
51346945023,egb,51,71
51346945528,caf,212,30
51346952190,aag,193,156
51346981678,cgd,184,228
51346983470,gef,288,105
51346984094,baa,251,118
51347027025,cge,22,54
51347027115,ebc,113,103
51347038246,gbg,84,166
51347046492,dbc,185,202
51347078422,gdf,32,53
51347082668,gec,144,63
51347091186,bdc,7,52
51347098590,eab,41,128
51347118267,baa,51,112
51347131784,egb,182,74
51347157330,ced,3,33
51347157659,baf,64,69
51347185729,ede,277,21
51347203350,fbf,183,195
51347224889,gec,119,59
51347247873,abc,77,110
51347254205,cef,96,31
51347262806,eda,229,142
51347264465,bgd,297,186
51347278347,gfd,91,89
51347281219,dgc,121,202
51347283651,gbe,130,200
51347308879,fed,281,126
51347309435,cee,284,132
51347310487,dcf,200,5
51347332222,cde,142,239
51347350969,dbf,159,76
51347350996,bgf,175,57
51347360506,dag,158,108
51347372242,bba,23,190
51347387647,dac,217,15
51347390784,bcc,93,101
51347415250,dfb,30,69
51347455303,ded,84,262
51347465782,afe,149,261
51347499499,fff,229,29
51347542483,efd,65,28
51347548769,afc,296,112
51347557861,cea,266,235
51347587039,bbf,241,211
51347593619,dad,17,88
51347614302,fbd,144,28
51347629434,cbb,117,125
51347659591,bfc,285,344
51347660637,eaf,104,40
51347677544,fgg,146,141
51347696851,gcf,279,37
51347698997,gfd,81,78
51347705651,fff,63,33
51347722303,faa,236,5
51347724672,dfd,111,146
51347744164,dbf,60,82
51347777725,bea,272,251
51347779339,bed,150,211
51347802956,cad,81,83
51347836822,gac,60,205
51347842515,aff,46,111
51347876146,cda,284,72
51347888693,gad,154,77
51347903856,fbg,115,307
51347951511,acb,69,72
51347962034,bda,65,352
51348015219,ccc,97,223
51348058501,cdf,219,42
51348101463,gfa,271,75
51348172479,adb,114,24
51348175722,dcb,99,138
51348201617,aff,17,119
51348213256,dab,40,323
51348216808,aae,92,5
51348218600,afc,146,133
51348236015,gfd,50,70
51348251180,gfb,160,338
51348262582,gbd,288,22
51348276381,eaa,102,78
51348280920,deb,184,69
51348284816,aec,44,72
51348294733,abg,298,117
51348299210,dgb,186,180
51348352184,ecd,92,81
51348388730,ded,251,217
51348397261,eed,214,216
51348417808,gfb,62,344
51348440006,bce,237,336
51348455462,dge,179,212
51348459027,cgf,6,148
51348483488,ebg,193,248
51348518282,cca,39,236
51348528880,ecc,28,26
51348554146,geg,278,203
51348555222,dfe,228,6
51348555669,dcb,189,142
51348565242,fda,288,173
51348591828,gdd,95,42
51348595558,bcc,227,107
51348600553,daa,237,75
51348600816,fec,283,192
51348610447,efb,252,48
51348617525,feb,61,127
51348652640,ead,143,202
51348691115,eca,177,62
51348731617,ccc,230,231
51348732670,agf,193,530
51348743675,caf,132,35
51348745510,cbd,45,426
51348751120,cab,142,201
51348753933,cba,116,51
51348759383,gfg,122,27
51348768731,ecg,197,109
51348782842,cae,256,204
51348788315,dgd,210,174
51348816935,gga,220,164
51348843027,bad,81,53
51348859785,edf,76,301
51348865082,bdg,104,94
51348867251,cfb,195,115
51348912191,cae,169,191
51348936290,efc,192,47
51348940601,abe,137,99
51348944542,abg,62,131
51348945853,fcf,255,149
51348946847,fba,207,239
51348947666,fga,262,310
51348996434,cdf,208,43
51349000166,ggb,295,369
51349004098,eac,2,171
51349029595,cdg,95,48
51349032639,fgc,126,187
51349039875,bca,194,207
51349077357,gdb,53,39
51349093875,fca,110,86
51349099367,dba,6,201
51349101811,ecg,143,89
51349127461,gag,140,439
51349128432,dbg,229,101
51349132225,bcc,298,111
51349138147,gdc,76,79
51349143675,gde,179,65
51349145287,acf,134,199
51349167837,aca,115,45
51349172528,bgb,45,199
51349180604,ddg,289,223
51349186332,adb,275,20
51349188251,bgc,232,128
51349210262,cfb,153,125
51349216965,bbc,201,33
51349236015,abc,247,115
51349242261,fea,84,209
51349245618,bae,161,81
51349252481,cff,231,8
51349255591,egg,167,85
51349305986,bee,11,232
51349324921,eda,132,142
51349338396,egf,22,369
51349346257,aad,175,211
51349346809,gab,166,48
51349349644,fce,54,103
51349353211,dab,205,316
51349368415,cga,15,10
51349375553,gfc,91,146
51349379802,dcd,283,276
51349379890,dcd,214,325
51349389865,adc,240,312
51349403817,fdf,279,93
51349419779,ebd,73,33
51349429883,dae,127,493
51349443459,fbg,208,340
51349468481,cfg,195,82
51349484848,abb,290,34
51349496923,eea,171,47
51349526569,bgc,195,117
51349527866,afd,207,158
51349530326,cec,287,150
51349540536,dfg,261,45
51349546473,ccb,175,156
51349586716,aee,253,392
51349621811,ecf,177,322
51349625463,fcd,143,79
51349630594,cce,84,42
51349634853,fgd,165,156
51349640141,beb,138,95
51349663972,dec,66,22
51349670036,eff,37,43
51349676033,gbg,193,172
51349685874,cgc,93,44
51349734539,fgf,180,180
51349736255,bcd,294,414
51349757451,fae,2,209
51349759271,bac,10,62
51349759574,bcg,60,656
51349776406,cgb,76,216
51349805648,fbe,63,169
51349842787,aeg,182,104
51349905460,dfg,289,51
51349913984,dcg,84,219
51349979133,abf,180,328
51349979962,bfa,147,267
51349983467,efd,250,28
51350008694,aed,77,21
51350026447,dac,224,12
51350048400,ggf,105,84
51350055805,ggc,28,52
51350057537,bga,50,146
51350062558,ega,200,86
51350072036,gea,197,51
51350079227,aca,38,45
51350133397,bfe,149,225
51350163258,bdb,248,53
51350164049,gff,59,59
51350165297,ffg,211,224
51350204666,efb,45,48
51350226112,cac,153,166
51350249094,gae,159,20
51350252849,bde,26,430
51350277010,ffc,266,462
51350283861,ege,48,186
51350286114,fge,163,258
51350310907,caa,101,138
51350315928,dbb,205,109
51350316185,fff,5,32
51350326630,fag,145,127
51350340025,ace,19,220
51350347914,ffg,99,241
51350348994,ece,37,88
51350351066,aaa,175,65
51350351608,dag,281,127
51350351934,ccf,26,28
51350363902,bfd,54,124
51350370774,gbd,75,24
51350377578,dga,144,258
51350386571,cgc,200,46
51350448749,bbd,159,324
51350474363,bcb,121,13
51350531425,feg,186,24
51350532251,bad,212,55
51350543129,ffd,289,219
51350573784,cbf,198,130
51350578070,dcc,225,130
51350593677,bfb,202,181
51350611487,ffa,93,187
51350613496,beg,293,200
51350632444,fea,39,231
51350645148,bcd,254,438
51350651687,bef,77,243
51350668546,fdd,171,110
51350699188,ggg,202,237
51350711096,ceg,134,189
51350729965,eeg,58,123
51350733642,bcb,78,13
51350736229,aea,206,183
51350741309,ega,134,95
51350741672,eed,219,237
51350742097,efg,84,99
51350753259,gcg,267,118
51350765178,dgd,99,205
51350765728,gbf,93,40
51350789365,cfa,15,17
51350789755,cfd,59,77
51350828312,fdg,107,129
51350856713,afg,21,58
51350859971,bcf,14,34
51350874736,cdc,3,91
51350881778,gba,103,138
51350903578,bdd,148,73
